full_text,retweet_count,user_followers_count,favorite_count,place,coordinates,geo,created_at,id_str
RT @PrawaStronaa: Władze stolicy Kanady - Ottawy - wprowadziły w niedzielę stan wyjątkowy w związku z trwającymi tam manifestacjami przeciw…,0,1705,0,,,,Mon Feb 07 09:12:07 +0000 2022,1490614341045002240
RT @edgar_a_bitch: i feel like this idea that wearing a mask is horribly disruptive or annoying is largely held by people who aren’t neurod…,0,180,0,,,,Mon Feb 07 09:12:07 +0000 2022,1490614340998864898
"RT @KayBurley: Is Europe entering a ""period of tranquillity"" on covid?

WHO's @davidnabarro gives us his thoughts 👇👇

#KayBurley wx https:/…",0,663,0,,,,Mon Feb 07 09:12:07 +0000 2022,1490614341351186436
"RT @NewsDigestWeb: 【静岡県で新たに1023人感染確認】

静岡県+1023（合計57751人）
※県所管域で790人、静岡市で137人、浜松市で96人
※9人死亡

きょうの国内感染者数は5586人に
（15:26時点）

詳細は下記URLより：
https…",0,24,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614341845995526
RT @Fahmikadir97: My parents both tested positive last 2 weeks. Both completed booster. Boleh berkebun(depan rumah) tanpa masalah. 1 week l…,0,525,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614341934391300
RT @manuelrico: Hoy hace 706 días que falleció la primera residente en España. En la primera ola del covid murieron más de 20.000 residente…,0,74,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614342169108480
"🕵️📺📻📰💻📱🕵️
   🔔 Covid-19 🔔
  Une autre vision
Regardez ce que j'ai partagé : https://t.co/kap9H8lP6E",0,894,0,"{'id': '1dd0e4e359a6d2e5', 'url': 'https://api.twitter.com/1.1/geo/id/1dd0e4e359a6d2e5.json', 'place_type': 'city', 'name': 'Aix-en-Provence', 'full_name': 'Aix-en-Provence, France', 'country_code': 'FR', 'country': 'France', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[5.269434, 43.446055], [5.269434, 43.626047], [5.506405, 43.626047], [5.506405, 43.446055]]]}, 'attributes': {}}",,,Mon Feb 07 09:12:08 +0000 2022,1490614342185848832
RT @SHomburg: Die EU-Gesundheitsbehörde EMA sammelt und publiziert Nebenwirkungen. Transparenztest hat diese Daten Eins zu Eins grafisch au…,0,546,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614342219444225
"RT @OsmarTerra: Lembram do #FiqueEmCasa de parcela da mídia e do Gov de S. Paulo,nas intermináveis entrevistas do Doria sobre Covid? Durant…",0,268,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614342823424002
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,127,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614342882312192
"RT @iffetpolat: Covıd-19 test sonucu pozitif çıkan Milli Savunma Bakanımız Sayın Hulusi Akar'a geçmiş olsun dileklerimi iletiyorum.

Rabbim…",0,538,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614342840209412
RT @rgilliescanada: The mayor of Canada’s capital declared a state of emergency and a former U.S. ambassador to Canada said groups in the U…,0,2444,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614342877945862
"RT @RepSwalwell: Friends of democracy: go into this week with your chins high. Why? @potus added 7m new jobs in last yr, COVID’s on the rop…",0,97,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614343469342724
"RT @NajibRazak: KWSP 10k (❌)
COVID 10K (✅)

Come on, @tzafrul_aziz",0,4,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614343775375363
RT @DalKhalsaUK: Sikh Freedom Alliance feeding Canadian Truckers and Protestors in support of FREEDOM from COVID Tyranny  @SikhPA https://t…,0,8577,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614344144543746
"今日の広島県の新型コロナウイルスの
新規感染者数は７４８人でした。",0,6,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614344798855171
"RT @UNICEF_Pakistan: If you need to rearrange your mask when you’re wearing it, use the straps instead.  

If you accidentally touch the fr…",0,1482,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614345121910784
Au moins elle est tranquille et immunisée avec le covid et puis elle pourra toujours se rendre au resto. Et puis le… https://t.co/Lo7bsFQPYY,0,992,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614345390247938
"RT @MOH_Abrar1818: Check it
https://t.co/n8QRnt4UTC

#100Devs #100daysofcodechallenge #100DaysOfCode #BigData #Al #MachineLearning #Python…",0,5264,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614345616834566
#Extermination #Democracy #Freedom #Discrimination #Hegemony#GenocideGames,0,0,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614345583435777
"RT @zhv75: Sayın Cumhurbaşkanım 'da covid Şer gibi görülsede Bide hayır olan yönden bakmak lazım 

Alçakların rengini belli etmeside ortaya…",0,2544,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614345943949313
Hon'ble Governor of Manipur Shri La. Ganesan while visiting COVID Vaccination Centre at JNIMS in Imphal on 2nd Febr… https://t.co/JqW0AYHRmU,0,1,0,,,,Mon Feb 07 09:12:08 +0000 2022,1490614341867311107
@ConEspLisboa @Ladylorena93 @styIesartistic Y si tengo 1/1 porque pase el covid también cuenta como vacunación completa??,0,281,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614346552074241
"RT @GonzoTambourine: 【ご報告】
COVID-19の濃厚接触者となりました。
私は咳等の症状は全くありませんが、保健所の指導に則り外出自粛となります。",0,798,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614346493222914
"RT @Tim_Roehn: #Israel.

Some explanation is needed.

https://t.co/DLVvqFJC4u https://t.co/DMq3yqAYQ0",0,210,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614346875088898
🤡🤡🤡👇👇👇,0,338,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614347290316802
"RT @t24comtr: Isparta’daki elektrik krizi sonrası Vali Seymenoğlu, Covid gerekçesiyle görevden alındı
https://t.co/sYWiYLVfXS https://t.co/…",0,1857,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614347508469762
"COVID test available today at CVS (150 East 42nd Street, New York, NY 10017) at 09:50AM 12:00PM 12:10PM 03:10PM 03:… https://t.co/n32SwDsvGh",0,10,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614347407794176
não fui semana passada pq tava quase todo mundo com covid aqui e agora não sei nem onde é a minha sala kkk,0,1626,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614347604934657
New COVID infections in Hong Kong reach record high https://t.co/J6KpFcz5pm,0,66,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614347684630529
"RT @EIIisV3: Mendy got best goalkeeper of the tournament despite missing the first few matches because of covid he’s so, so clear.",0,7,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614348393246721
"RT @Davos_Prison: Hello Everyone.

Ive been fighting the Covid Crimes for 2 years now since I realised what was happening in March 2020. Iv…",0,1013,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614348863188993
"@johnredwood I'm no healthcare expert, but it seems that every time the NHS gets even close to back on its feet one… https://t.co/6Jx3TWUdJL",0,366,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614349051961346
@gijsspit Recent is er advies gevraagd aan de Gezondheidsraad over het nut en de noodzaak van additionele boosters:… https://t.co/LlmUCL2TsE,0,41844,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614348930240513
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,124,0,,,,Mon Feb 07 09:12:09 +0000 2022,1490614349953925123
RT @Blanca20212: La provincia de Corrientes no pertenece más a la República Argentina y no me enteré ?  Porque es un desastre lo q pasa mal…,0,4949,0,,,,Mon Feb 07 09:12:10 +0000 2022,1490614351308505091
"RT @PartymanRandy: 1. She's saying it's difficult to communicate with masks on. Yes, I'm sure 5 years old who are trying to learn how to re…",0,126,0,,,,Mon Feb 07 09:12:10 +0000 2022,1490614351702949888
"RT @RealSexyCyborg: And now for the ✨Science✨
https://t.co/k4hANSkGh9
TLDR: The main effect of wearing an N95 mask during intensive exercis…",0,465,0,,,,Mon Feb 07 09:12:10 +0000 2022,1490614352004538369
"RT @NuriaPuebla: En el pecado, llevan su penitencia https://t.co/rD0UrlnVGx",0,886,0,,,,Mon Feb 07 09:12:10 +0000 2022,1490614352352841732
"@ezuZulfairy Nah bang untuk bacaan 

https://t.co/sHMFC21CGW",0,237,0,,,,Mon Feb 07 09:12:10 +0000 2022,1490614352873156612
"RT @mistral13075: @n0passaran QUE SE PASSE T-IL ?

https://t.co/OoIVDqM5rP

https://t.co/4T1toAGQAl

https://t.co/GobJ6OgKD6

https://t.co/…",0,18,0,,,,Mon Feb 07 09:12:10 +0000 2022,1490614353514700802
Signs Your COVID “Damaged” Your Brain — Eat This Not That https://t.co/ZDI6NfBUEL,0,21,0,,,,Mon Feb 07 09:12:10 +0000 2022,1490614354202529792
#COVID19 #corona #pandemic #germany #europe #usa #asia #who #deutschland,0,5,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614355062317058
"RT @stocktalkweekly: $MRNA Moderna CEO says people may need a 4th COVID shot, as the efficacy of boosters is likely to decline over time.…",0,550,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614355653713921
"RT @AllAboutTheGers: It’s like …

I don’t know …

🤔

Like the only thing that’s not gonna cause heart attacks in the future is the covid va…",0,370,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614355708284928
@itinerisFred @Jean_claude_IDF @ChamboncelBen @vpecresse @EmmanuelMacron Déjà c'est en effet pas un pays arabe mais… https://t.co/H05KHvccMx,0,54,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614356454825986
"fikiran positif boleh, covid dan dadah jangan.",0,24,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614356656025601
RT @goodfoodgal: Whenever someone starts going all drama queen about COViD on me…I just show them this… https://t.co/nWFdxV8629,0,70,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614356698144769
"RT @Marchfoward: Omicron ni ialah super spreader

Bukan Malaysia je kes naik satu dunia termasuk jiran kita kes naik

Rakyat Malaysia kena…",0,472,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614357017116672
RT @BNN_Breaking: #BTS’ #Jimin recovers from COVID-19; Discharged from hospital after surgery’ https://t.co/Q1bIOzHcoh via @pinkvilla,0,391,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614357029703680
"RT @Tim_Roehn: #Israel.

Some explanation is needed.

https://t.co/DLVvqFJC4u https://t.co/DMq3yqAYQ0",0,57,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614357239255040
RT @cengizvaran: Sayın Cumhurbaşkanım çok geçmiş olsun. Dualarımız sizinle. Size ve kıymetli eşinize Rabbimden acil şifalar diliyorum.,0,2562,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614357679616002
"RT @LMDFoot_: ➡ Il a financé la construction d'un lycée, d'un hôpital et d'un stade 🇸🇳
➡ A distribué 50000 francs CFA à chaque famille de s…",0,94,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614358170386434
RT @Skybright77: Dr. Ryan Cole: Clinical Studies Needed as Uptick in Cancers Observed After COVID-19 Vaccine Rollout https://t.co/bRWDvfLht…,0,3437,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614358073913344
"Πόσοι νοσηλεύονται σε μονάδες covid και πόσοι σε ΜΕΘ
 https://t.co/haiqDz8ScA",0,11818,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614358136795137
"RT @Fujishi_jp: 【新型コロナウイルス感染症関連情報】
県は、2月7日（月）、#富士市 で感染者が96人確認されたと発表しました。

詳しくは、県が発表する情報をご確認ください（更新が遅れる場合があります）。
https://t.co/AUUlyMyodb",0,6577,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614358434795521
Why is saying the truth controversial? If you're obese you're not healthy and you'll prob die of Covid https://t.co/qkvVneAYl1,0,5,0,,,,Mon Feb 07 09:12:11 +0000 2022,1490614358040272899
"If there is ONE data point you friggin' Covid nazis should understand...

It's the same 'rona. If you're safe enoug… https://t.co/R2GPPl7a2k",0,3126,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614358535073795
RT @thepeacelovers: Two of the biggest surprises for me the past 2 yrs were firstly the absolute authoritarian direction Oz went with Covid…,0,799,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614358790995974
"RT @lazgougeon: Mais vous aurez bien compris (?) que le gouvernement s’en moque. Car le nouveau business, encore une fois, est celui des Ga…",0,2180,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614359126687751
"@SkyNews @DHSCgovuk @sajidjavid We need to sort covid out first!
It’s not over just because you hope it is..
Plan B… https://t.co/GHyLZbC8lS",0,804,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614359307001856
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,233,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614360007331843
RT @manuelrico: Hoy hace 691 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,0,9,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614360112353283
"@Daniel_Glock @grosche_martin @Datenkrakeeler Und was willst du damit sagen?
Zwei Menschen, die tatsächlich an Covi… https://t.co/G8kevD3C6n",0,0,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614360393330690
@RamdanJ10 @zunarkartunis Vaccines dan booster untuk menggelakkan kematian bukan untuk elak terkena covid.,0,1,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614361899278340
RT @Maxouks: Le covid c'est le seul truc made in china qu'à tenu au moins 2 ans,0,136,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614362180050947
RT @zekib: Ülkelerde aşılama oranları ve son 6 ayda toplam Covid-19 ölümlerinin artış oranı. (Not: İsrail’i de grafiğe dahil ettim) https:/…,0,23,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614362054217729
"An Interview to the Japanese doctor who prescribes an　 ""antiparasitic"" drug as off-label treatment against Covid-19… https://t.co/fXjAsX5gw8",0,2496,0,,,,Mon Feb 07 09:12:12 +0000 2022,1490614362343903232
RT @nyctophilia7day: Yoohyeon didn't say that her comeback was last stage. She said COVID-19 was last stage. 😂,0,522,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614362750726144
"RT @manuelrico: Hoy hace 696 días que falleció el primer residente en C-La Mancha. En dos meses, murieron 2.170 mayores con covid. El Gobie…",0,74,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614363035688963
"RT @omerkatkay12: COVID-19 testi pozitif çıkan Milli Savunma Bakanımız Sn. Hulusi AKAR’a geçmiş olsun dileklerimi iletiyor, Cenab-ı Allah’t…",0,2562,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614363283243009
"RT @NikisyaChan: @NizamArchibald Long term effect pun bukan main². Kwn aku,after 6 bulan since last time dia kena. Dia masih dptkn rawatan…",0,580,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614363698659329
"RT @backtolife_2019: Livorno, Italy, restaurants require ""covid passports"", empty, streets filled with people dining with their own food an…",0,67,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614363950039041
"RT @YvesPDB: Traitement anti-Covid : faute d'argent, l'Institut Pasteur de Lille arrête l'essai clinique du Clofoctol | Mediacités https://…",0,21,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614364705107968
"RT @rizbicki: Atendimentos suspeitos de COVID em São Paulo despencando. Se continuar nesse ritmo, nesta semana devem estar próximo do menor…",0,2602,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614364713455617
"RT @TonyHinton2016: That’s just disgusting. The son could just take a test surely. What are they worried about, that his dying father will…",0,87,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614364700819456
RT @AoDespair: Horseshit. We are two years into this reality and the efficacy and safety of the vaccines are utterly evidenced. Just as the…,0,261,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614365221167107
#CORONAVIRUS | Los casos activos de covid bajan de los diez mil casos en el área sanitaria de #Compostela… https://t.co/GApeqtV7Zd,0,10262,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614365418135554
RT @SSB_two_one: เมื่อวันที่ ๐๖๐๘๓๐ ก.พ.๖๕ พัน.สบร.๒๑ ได้ตรวจคัดกรองโรค covid - ๑๙ แก่กำลังพล โดยได้ทำการวัดอุณหภูมิร่างกาย ผลการตรวจไม่พบ…,0,20,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614366340665347
RT @TheQuadram: 🧬 Learn about the power of #genomics in our fight against COVID-19 with this FREE @FutureLearn online course by @COG_Train…,0,18188,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614366462435333
"RT @NewsDigestWeb: 【北海道で新たに2687人感染確認】

北海道+2687（合計115888人）
※道所管域で1009人、札幌市で1420人、旭川市で117人、函館市で111人、小樽市で30人
※7人死亡

きょうの国内感染者数は8273人に
（15:32時…",0,24,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614366579793921
"Aún con que alex también tuvo COVID y la pasamos fatal a la par, siempre me sentí cuidada por él y apapachada. Que… https://t.co/HrEwAUVKfE",0,656,0,,,,Mon Feb 07 09:12:13 +0000 2022,1490614366571483142
"RT @BNODesk: Lockdown in Baise, China (affecting 4 million people):

- Stay-at-home order
- All schools closed
- Public transportation shut…",0,521,0,,,,Mon Feb 07 09:12:14 +0000 2022,1490614366911307777
RT @RTARF_PR: กองบัญชาการกองทัพไทย โดย หน่วยพัฒนาการเคลื่อนที่ 25 สำนักงานพัฒนาภาค 2 หน่วยบัญชาการทหารพัฒนา จัดชุดตรวจตามมาตรการผ่อนคลายลง…,0,20,0,,,,Mon Feb 07 09:12:14 +0000 2022,1490614367234445315
"RT @sputnikvaccine: BREAKING: India joins 30+ states that authorized use of 1-shot Sputnik Light, one of the safest &amp; most efficient vaccin…",0,154,0,,,,Mon Feb 07 09:12:14 +0000 2022,1490614367561613315
"RT @Linaguasca: ➡️Una gaditana, primera persona a Espanya a reclamar judicialment pels efectes de la vacuna del Covid-19 https://t.co/HlFu7…",0,32,0,,,,Mon Feb 07 09:12:14 +0000 2022,1490614367800467457
"RT @FrikerPandemiez: Nos da igual la causa de su neumonía, hemos recibido la orden de aplicarle el protocolo COVID... Así se ha asesinado a…",0,150,0,,,,Mon Feb 07 09:12:14 +0000 2022,1490614368572264450
"RT @izzy_rip: ☣️ Le vaccin Covid-19 de Pfizer augmente le risque de décès des enfants de 5100% selon l’Office for National Statistics UK.
h…",0,131,0,,,,Mon Feb 07 09:12:14 +0000 2022,1490614368710574081
